Annual precipitation,Temperature Change on Land,Aroma,Flavor,Aftertaste,Acidity,Body,Balance,Uniformity,Clean Cup,Sweetness,Cupper Points,Total Cup Points,Moisture,Category One Defects,Quakers,Category Two Defects,Altitude,Processing Method_Natural / Dry,Processing Method_Other,Processing Method_Pulped natural / honey,Processing Method_Semi-washed / Semi-pulped,Processing Method_Washed / Wet,Processing Method_Anaerobico 1000h,Processing Method_intrinsic cherry,Processing Method_Double Anaerobic Washed,Processing Method_Fermented in barrels with figs 4days,Processing Method_Double Carbonic Maceration / Natural,Total Yield
3722.1326,1.0318999031192426,7.33,7.42,7.25,7.42,7.42,7.33,10.0,10.0,10.0,7.670722891566265,81.58,0.0969999999999999,0,0.0975609756097561,4,1200.0,0,0,0,0,1,0,0,0,0,0,6583.33
2911.6516,1.0318999031192426,7.75,7.83,7.83,8.0,7.83,7.75,10.0,10.0,10.0,7.83,84.83,0.105,0,0.0975609756097561,0,1700.0,0,0,1,0,0,0,0,0,0,0,8346.94
1269.6707,0.865,8.08,7.83,7.83,8.08,7.83,7.83,10.0,10.0,10.0,7.92,85.42,0.01,0,0.0,0,1400.0,0,0,0,0,0,0,0,0,0,0,10022.73
2317.3452,0.567,7.75,8.0,8.0,8.33,7.67,7.92,10.0,10.0,9.33,7.75,84.75,0.15,0,0.0,3,1200.0,0,0,0,0,0,0,0,0,0,0,18833.33
2317.3452,0.567,7.75,8.0,8.0,8.33,7.67,7.92,10.0,10.0,9.33,7.75,84.75,0.15,0,0.0,3,1200.0,0,0,0,0,0,0,0,0,0,0,18833.33
2317.3452,0.567,7.42,7.83,8.17,8.08,7.17,7.58,10.0,9.33,10.0,7.58,83.17,0.14,0,0.0,3,1200.0,0,0,0,0,0,0,0,0,0,0,18833.33
2317.3452,0.567,7.42,7.83,8.17,8.08,7.17,7.58,10.0,9.33,10.0,7.58,83.17,0.14,0,0.0,3,1200.0,0,0,0,0,0,0,0,0,0,0,18833.33
2317.3452,0.567,7.75,7.58,7.75,7.75,7.25,7.5,10.0,10.0,10.0,7.25,82.83,0.0,1,0.0,3,1200.0,0,0,0,0,0,0,0,0,0,0,18833.33
2317.3452,0.567,7.75,7.58,7.75,7.75,7.25,7.5,10.0,10.0,10.0,7.25,82.83,0.0,1,0.0,3,1200.0,0,0,0,0,0,0,0,0,0,0,18833.33
1251.9868,0.698,7.83,8.0,8.0,7.75,7.92,8.17,10.0,10.0,10.0,7.92,85.58,0.11,0,0.0,0,1350.0,0,0,0,1,0,0,0,0,0,0,44500.0
1251.9868,0.698,7.83,8.0,8.0,7.75,7.92,8.17,10.0,10.0,10.0,7.92,85.58,0.11,0,0.0,0,1350.0,0,0,0,1,0,0,0,0,0,0,44500.0
1376.4656,0.697,7.92,8.17,8.0,7.92,7.75,7.83,10.0,10.0,10.0,8.0,85.58,0.1,0,0.0,3,1500.0,0,0,0,0,1,0,0,0,0,0,5500.0
1376.4656,0.697,7.92,8.17,8.0,7.92,7.75,7.83,10.0,10.0,10.0,8.0,85.58,0.1,0,0.0,3,1500.0,0,0,0,0,1,0,0,0,0,0,5500.0
1376.4656,0.697,8.42,8.08,7.5,7.17,7.58,8.17,9.33,10.0,10.0,7.92,84.17,0.11,0,0.0,2,1500.0,1,0,0,0,0,0,0,0,0,0,5500.0
1376.4656,0.697,8.42,8.08,7.5,7.17,7.58,8.17,9.33,10.0,10.0,7.92,84.17,0.11,0,0.0,2,1500.0,1,0,0,0,0,0,0,0,0,0,5500.0
1376.4656,0.697,7.33,7.17,7.08,7.08,7.33,7.17,10.0,10.0,10.0,7.25,80.42,0.0,0,0.0,1,1450.0,0,0,0,0,1,0,0,0,0,0,5500.0
1376.4656,0.697,7.33,7.17,7.08,7.08,7.33,7.17,10.0,10.0,10.0,7.25,80.42,0.0,0,0.0,1,1450.0,0,0,0,0,1,0,0,0,0,0,5500.0
1359.8912,0.738,7.58,7.67,7.5,7.67,7.83,8.42,9.33,9.33,9.33,7.58,82.25,0.12,0,0.0,0,1500.0,0,0,0,0,1,0,0,0,0,0,10500.0
1359.8912,0.738,7.58,7.67,7.5,7.67,7.83,8.42,9.33,9.33,9.33,7.58,82.25,0.12,0,0.0,0,1500.0,0,0,0,0,1,0,0,0,0,0,10500.0
1359.8912,0.738,7.67,7.58,7.33,7.5,7.5,7.67,10.0,10.0,9.33,7.33,81.92,0.11,0,0.0,2,1250.0,0,0,0,0,1,0,0,0,0,0,10500.0
1359.8912,0.738,7.67,7.58,7.33,7.5,7.5,7.67,10.0,10.0,9.33,7.33,81.92,0.11,0,0.0,2,1250.0,0,0,0,0,1,0,0,0,0,0,10500.0
1268.6365,1.483,7.83,7.83,7.5,8.0,7.83,7.67,10.0,10.0,10.0,8.0,84.67,0.0,0,0.0,2,1350.0,0,0,0,0,1,0,0,0,0,0,3250.0
1268.6365,1.483,7.83,7.83,7.5,8.0,7.83,7.67,10.0,10.0,10.0,8.0,84.67,0.0,0,0.0,2,1350.0,0,0,0,0,1,0,0,0,0,0,3250.0
1268.6365,1.483,7.58,7.5,7.75,7.58,7.75,7.67,10.0,10.0,10.0,7.58,83.42,0.11,0,0.0,0,1330.0,0,0,0,0,1,0,0,0,0,0,3250.0
1268.6365,1.483,7.58,7.5,7.75,7.58,7.75,7.67,10.0,10.0,10.0,7.58,83.42,0.11,0,0.0,0,1330.0,0,0,0,0,1,0,0,0,0,0,3250.0
1268.6365,1.483,7.5,7.5,7.33,7.67,8.0,7.67,10.0,10.0,10.0,7.5,83.17,0.0,0,0.0,0,1350.0,0,0,0,0,1,0,0,0,0,0,3250.0
1268.6365,1.483,7.5,7.5,7.33,7.67,8.0,7.67,10.0,10.0,10.0,7.5,83.17,0.0,0,0.0,0,1350.0,0,0,0,0,1,0,0,0,0,0,3250.0
1268.6365,1.483,7.33,7.67,7.67,7.83,7.33,7.67,10.0,10.0,10.0,7.33,82.83,0.0,0,0.0,4,1250.0,0,0,0,0,1,0,0,0,0,0,3250.0
1268.6365,1.483,7.33,7.67,7.67,7.83,7.33,7.67,10.0,10.0,10.0,7.33,82.83,0.0,0,0.0,4,1250.0,0,0,0,0,1,0,0,0,0,0,3250.0
1268.6365,1.483,7.67,7.67,7.67,7.67,7.5,7.67,10.0,10.0,9.33,7.5,82.67,0.0,0,0.0,7,1200.0,0,0,0,0,1,0,0,0,0,0,3250.0
1268.6365,1.483,7.67,7.67,7.67,7.67,7.5,7.67,10.0,10.0,9.33,7.5,82.67,0.0,0,0.0,7,1200.0,0,0,0,0,1,0,0,0,0,0,3250.0
1268.6365,1.483,7.25,7.08,7.0,6.83,7.33,7.17,10.0,10.0,10.0,7.0,79.67,0.0,0,0.0,12,1250.0,0,0,0,0,1,0,0,0,0,0,3250.0
1268.6365,1.483,7.25,7.08,7.0,6.83,7.33,7.17,10.0,10.0,10.0,7.0,79.67,0.0,0,0.0,12,1250.0,0,0,0,0,1,0,0,0,0,0,3250.0
1662.4603,0.937,7.5,7.5,7.75,7.58,7.92,7.83,10.0,10.0,9.33,7.5,82.92,0.0,0,0.0,1,1350.0,0,0,0,0,1,0,0,0,0,0,6833.33
1662.4603,0.937,7.5,7.5,7.75,7.58,7.92,7.83,10.0,10.0,9.33,7.5,82.92,0.0,0,0.0,1,1350.0,0,0,0,0,1,0,0,0,0,0,6833.33
1662.4603,0.937,7.67,7.67,7.17,7.33,7.58,7.67,10.0,10.0,10.0,7.67,82.75,0.0,0,0.0,4,1250.0,0,0,0,0,1,0,0,0,0,0,6833.33
1662.4603,0.937,7.67,7.67,7.17,7.33,7.58,7.67,10.0,10.0,10.0,7.67,82.75,0.0,0,0.0,4,1250.0,0,0,0,0,1,0,0,0,0,0,6833.33
1662.4603,0.937,7.42,7.08,7.08,7.33,7.25,7.58,10.0,10.0,10.0,7.25,81.0,0.0,0,2.0,6,1450.0,0,0,0,0,1,0,0,0,0,0,6833.33
1662.4603,0.937,7.42,7.08,7.08,7.33,7.25,7.58,10.0,10.0,10.0,7.25,81.0,0.0,0,2.0,6,1450.0,0,0,0,0,1,0,0,0,0,0,6833.33
1496.6857,1.22,7.83,7.83,7.83,7.83,7.67,7.67,10.0,10.0,10.0,7.567631578947368,84.33,0.103,0,0.1081081081081081,4,1500.0,0,0,1,0,0,0,0,0,0,0,10500.0
1496.6857,1.22,7.83,7.83,7.83,7.83,7.67,7.67,10.0,10.0,10.0,7.567631578947368,84.33,0.103,0,0.1081081081081081,4,1500.0,0,0,1,0,0,0,0,0,0,0,10500.0
1496.6857,1.22,7.33,7.67,7.25,7.67,7.83,7.42,10.0,10.0,10.0,7.567631578947368,82.33,0.118,0,0.1081081081081081,0,1200.0,0,0,0,0,1,0,0,0,0,0,10500.0
1496.6857,1.22,7.33,7.67,7.25,7.67,7.83,7.42,10.0,10.0,10.0,7.567631578947368,82.33,0.118,0,0.1081081081081081,0,1200.0,0,0,0,0,1,0,0,0,0,0,10500.0
1938.6243,0.931,7.67,7.33,7.17,7.67,7.83,7.5,10.0,10.0,10.0,7.567631578947368,82.5,0.113,0,0.1081081081081081,2,1200.0,0,0,0,0,1,0,0,0,0,0,10500.0
1938.6243,0.931,7.67,7.33,7.17,7.67,7.83,7.5,10.0,10.0,10.0,7.567631578947368,82.5,0.113,0,0.1081081081081081,2,1200.0,0,0,0,0,1,0,0,0,0,0,10500.0
1938.6243,0.931,7.5,7.5,7.42,7.42,7.42,7.67,10.0,10.0,10.0,7.567631578947368,82.33,0.12,0,0.1081081081081081,10,1200.0,0,0,0,0,1,0,0,0,0,0,10500.0
1938.6243,0.931,7.5,7.5,7.42,7.42,7.42,7.67,10.0,10.0,10.0,7.567631578947368,82.33,0.12,0,0.1081081081081081,10,1200.0,0,0,0,0,1,0,0,0,0,0,10500.0
1326.5271,1.646,7.42,7.33,7.33,7.5,7.08,7.0,10.0,10.0,10.0,7.567631578947368,80.83,0.105,0,0.1081081081081081,7,1400.0,1,0,0,0,0,0,0,0,0,0,10022.73
1326.5271,1.646,7.08,7.25,7.08,7.42,7.42,7.08,10.0,10.0,10.0,7.567631578947368,80.33,0.115,0,0.1081081081081081,7,1300.0,1,0,0,0,0,0,0,0,0,0,10022.73
1326.5271,1.646,6.5,6.75,6.75,7.17,7.08,7.0,10.0,10.0,10.0,7.567631578947368,78.08,0.11,0,0.1081081081081081,13,1200.0,1,0,0,0,0,0,0,0,0,0,10022.73
1326.5271,1.646,8.33,8.08,8.08,8.0,7.83,7.75,10.0,10.0,10.0,7.83,85.92,0.12,0,0.1081081081081081,1,1800.0,0,0,0,0,1,0,0,0,0,0,10022.73
816.83655,1.371,7.75,8.08,8.0,8.25,8.0,8.0,10.0,10.0,10.0,7.92,86.0,0.01,0,0.0,4,1750.0,0,0,0,0,0,0,0,0,0,0,55371.43
816.83655,1.371,7.75,7.92,7.83,7.92,7.75,7.67,10.0,10.0,10.0,8.0,84.83,0.1,0,0.0,2,1750.0,0,0,0,0,0,0,0,0,0,0,55371.43
816.83655,1.371,7.42,7.92,7.92,8.0,7.83,7.83,10.0,10.0,10.0,7.92,84.83,0.1,0,0.0,4,1750.0,0,0,0,0,0,0,0,0,0,0,55371.43
816.83655,1.371,7.42,7.75,7.75,8.0,8.0,7.92,10.0,10.0,10.0,7.83,84.67,0.2,0,0.0,3,1750.0,0,0,0,0,0,0,0,0,0,0,55371.43
1068.4465,1.271,8.25,8.33,8.5,8.42,8.33,8.5,10.0,10.0,9.33,9.0,88.67,0.03,0,0.0,0,1635.0,0,0,0,0,0,0,0,0,0,0,61833.33
1068.4465,1.271,8.25,8.33,8.5,8.42,8.33,8.5,10.0,10.0,9.33,9.0,88.67,0.03,0,0.0,0,1635.0,0,0,0,0,0,0,0,0,0,0,61833.33
1068.4465,1.271,8.67,8.67,8.58,8.42,8.33,8.42,9.33,10.0,9.33,8.67,88.42,0.03,0,0.0,0,1635.0,0,0,0,0,0,0,0,0,0,0,61833.33
1068.4465,1.271,8.67,8.67,8.58,8.42,8.33,8.42,9.33,10.0,9.33,8.67,88.42,0.03,0,0.0,0,1635.0,0,0,0,0,0,0,0,0,0,0,61833.33
1068.4465,1.271,8.25,8.33,8.5,8.25,8.58,8.75,9.33,10.0,9.33,8.5,87.83,0.05,0,0.0,2,1635.0,0,0,0,0,0,0,0,0,0,0,61833.33
1068.4465,1.271,8.25,8.33,8.5,8.25,8.58,8.75,9.33,10.0,9.33,8.5,87.83,0.05,0,0.0,2,1635.0,0,0,0,0,0,0,0,0,0,0,61833.33
948.15753,1.063,7.92,7.92,7.83,8.0,7.92,7.92,10.0,10.0,8.67,7.92,84.08,0.09,0,0.0,15,1800.0,1,0,0,0,0,0,0,0,0,0,138000.0
948.15753,1.063,7.92,7.92,7.83,8.0,7.92,7.92,10.0,10.0,8.67,7.92,84.08,0.09,0,0.0,15,1800.0,1,0,0,0,0,0,0,0,0,0,138000.0
1059.8037,1.236,7.75,7.75,7.5,7.58,7.67,7.92,10.0,10.0,10.0,7.83,84.0,0.09,4,0.0,40,1550.0,1,0,0,0,0,0,0,0,0,0,196000.0
1059.8037,1.236,7.75,7.75,7.5,7.58,7.67,7.92,10.0,10.0,10.0,7.83,84.0,0.09,4,0.0,40,1550.0,1,0,0,0,0,0,0,0,0,0,196000.0
1034.0714,1.164,8.67,8.83,8.67,8.75,8.5,8.42,10.0,10.0,10.0,8.75,90.58,0.12,0,0.0,0,2075.0,0,0,0,0,1,0,0,0,0,0,14000.0
1034.0714,1.164,8.67,8.83,8.67,8.75,8.5,8.42,10.0,10.0,10.0,8.75,90.58,0.12,0,0.0,0,2075.0,0,0,0,0,1,0,0,0,0,0,14000.0
1034.0714,1.164,8.75,8.67,8.5,8.58,8.42,8.42,10.0,10.0,10.0,8.58,89.92,0.12,0,0.0,1,2075.0,0,0,0,0,1,0,0,0,0,0,14000.0
1034.0714,1.164,8.75,8.67,8.5,8.58,8.42,8.42,10.0,10.0,10.0,8.58,89.92,0.12,0,0.0,1,2075.0,0,0,0,0,1,0,0,0,0,0,14000.0
1034.0714,1.164,8.17,8.58,8.42,8.42,8.5,8.25,10.0,10.0,10.0,8.67,89.0,0.11,0,0.0,2,2000.0,1,0,0,0,0,0,0,0,0,0,14000.0
1034.0714,1.164,8.17,8.58,8.42,8.42,8.5,8.25,10.0,10.0,10.0,8.67,89.0,0.11,0,0.0,2,2000.0,1,0,0,0,0,0,0,0,0,0,14000.0
1034.0714,1.164,8.25,8.5,8.25,8.5,8.42,8.33,10.0,10.0,10.0,8.58,88.83,0.12,0,0.0,2,2075.0,0,0,0,0,1,0,0,0,0,0,14000.0
1034.0714,1.164,8.25,8.5,8.25,8.5,8.42,8.33,10.0,10.0,10.0,8.58,88.83,0.12,0,0.0,2,2075.0,0,0,0,0,1,0,0,0,0,0,14000.0
1034.0714,1.164,8.08,8.58,8.5,8.5,7.67,8.42,10.0,10.0,10.0,8.5,88.25,0.1,0,0.0,4,1822.5,1,0,0,0,0,0,0,0,0,0,14000.0
1034.0714,1.164,8.08,8.58,8.5,8.5,7.67,8.42,10.0,10.0,10.0,8.5,88.25,0.1,0,0.0,4,1822.5,1,0,0,0,0,0,0,0,0,0,14000.0
1034.0714,1.164,8.17,8.67,8.25,8.5,7.75,8.17,10.0,10.0,10.0,8.58,88.08,0.1,0,0.0,1,1905.0,1,0,0,0,0,0,0,0,0,0,14000.0
1034.0714,1.164,8.17,8.67,8.25,8.5,7.75,8.17,10.0,10.0,10.0,8.58,88.08,0.1,0,0.0,1,1905.0,1,0,0,0,0,0,0,0,0,0,14000.0
1034.0714,1.164,8.17,8.17,8.0,8.17,8.08,8.33,10.0,10.0,10.0,8.33,87.25,0.0,0,0.0,8,1850.0,1,0,0,0,0,0,0,0,0,0,14000.0
1034.0714,1.164,8.17,8.17,8.0,8.17,8.08,8.33,10.0,10.0,10.0,8.33,87.25,0.0,0,0.0,8,1850.0,1,0,0,0,0,0,0,0,0,0,14000.0
1034.0714,1.164,8.0,8.08,7.92,8.0,8.08,8.08,10.0,10.0,10.0,8.08,86.25,0.1,0,0.0,3,1775.0,1,0,0,0,0,0,0,0,0,0,14000.0
1034.0714,1.164,8.0,8.08,7.92,8.0,8.08,8.08,10.0,10.0,10.0,8.08,86.25,0.1,0,0.0,3,1775.0,1,0,0,0,0,0,0,0,0,0,14000.0
1034.0714,1.164,7.83,8.08,7.92,8.08,8.0,7.92,10.0,10.0,10.0,8.0,85.83,0.1,0,0.0,4,1900.0,0,0,0,0,1,0,0,0,0,0,14000.0
1034.0714,1.164,7.83,8.08,7.92,8.08,8.0,7.92,10.0,10.0,10.0,8.0,85.83,0.1,0,0.0,4,1900.0,0,0,0,0,1,0,0,0,0,0,14000.0
1034.0714,1.164,8.42,8.0,7.42,8.0,7.92,7.92,9.33,10.0,10.0,8.08,85.08,0.1,2,0.0,7,1700.0,1,0,0,0,0,0,0,0,0,0,14000.0
1034.0714,1.164,8.42,8.0,7.42,8.0,7.92,7.92,9.33,10.0,10.0,8.08,85.08,0.1,2,0.0,7,1700.0,1,0,0,0,0,0,0,0,0,0,14000.0
1034.0714,1.164,8.08,7.83,7.75,7.83,7.58,7.67,10.0,10.0,10.0,7.92,84.67,0.1,0,0.0,3,1900.0,0,0,0,0,1,0,0,0,0,0,14000.0
1034.0714,1.164,8.08,7.83,7.75,7.83,7.58,7.67,10.0,10.0,10.0,7.92,84.67,0.1,0,0.0,3,1900.0,0,0,0,0,1,0,0,0,0,0,14000.0
1034.0714,1.164,7.5,7.92,7.58,7.83,7.75,7.83,10.0,10.0,10.0,7.75,84.17,0.1,0,0.0,5,1606.5,1,0,0,0,0,0,0,0,0,0,14000.0
1034.0714,1.164,7.5,7.92,7.58,7.83,7.75,7.83,10.0,10.0,10.0,7.75,84.17,0.1,0,0.0,5,1606.5,1,0,0,0,0,0,0,0,0,0,14000.0
1034.0714,1.164,7.75,7.75,7.67,7.67,7.58,7.67,10.0,10.0,10.0,7.75,83.83,0.12,0,0.0,4,1676.5,1,0,0,0,0,0,0,0,0,0,14000.0
1034.0714,1.164,7.75,7.75,7.67,7.67,7.58,7.67,10.0,10.0,10.0,7.75,83.83,0.12,0,0.0,4,1676.5,1,0,0,0,0,0,0,0,0,0,14000.0
1034.0714,1.164,7.75,7.67,7.58,7.67,7.5,7.67,10.0,10.0,10.0,7.75,83.58,0.0,0,0.0,7,1850.0,0,0,0,0,1,0,0,0,0,0,14000.0
1034.0714,1.164,7.75,7.67,7.58,7.67,7.5,7.67,10.0,10.0,10.0,7.75,83.58,0.0,0,0.0,7,1850.0,0,0,0,0,1,0,0,0,0,0,14000.0
1034.0714,1.164,7.67,7.75,7.5,7.58,7.75,7.67,10.0,10.0,10.0,7.58,83.5,0.1,1,0.0,18,1600.0,1,0,0,0,0,0,0,0,0,0,14000.0
1034.0714,1.164,7.67,7.75,7.5,7.58,7.75,7.67,10.0,10.0,10.0,7.58,83.5,0.1,1,0.0,18,1600.0,1,0,0,0,0,0,0,0,0,0,14000.0
937.7638,1.463,7.83,8.0,7.83,7.92,7.83,8.08,10.0,10.0,10.0,8.0,85.5,0.12,0,0.0,7,1900.0,1,0,0,0,0,0,0,0,0,0,114250.0
937.7638,1.463,7.83,8.0,7.83,7.92,7.83,8.08,10.0,10.0,10.0,8.0,85.5,0.12,0,0.0,7,1900.0,1,0,0,0,0,0,0,0,0,0,114250.0
937.7638,1.463,7.75,7.83,7.83,8.17,7.92,7.83,10.0,10.0,10.0,8.08,85.42,0.1,0,0.0,18,1900.0,0,0,0,0,1,0,0,0,0,0,114250.0
937.7638,1.463,7.75,7.83,7.83,8.17,7.92,7.83,10.0,10.0,10.0,8.08,85.42,0.1,0,0.0,18,1900.0,0,0,0,0,1,0,0,0,0,0,114250.0
965.4886,1.524,7.58,7.58,7.5,7.5,7.58,7.58,10.0,10.0,10.0,7.58,82.92,0.0,1,0.0,20,2000.0,0,0,0,0,1,0,0,0,0,0,234500.0
965.4886,1.524,7.58,7.58,7.5,7.5,7.58,7.58,10.0,10.0,10.0,7.58,82.92,0.0,1,0.0,20,2000.0,0,0,0,0,1,0,0,0,0,0,234500.0
960.3114,1.338,7.83,7.75,7.67,7.75,7.33,7.75,10.0,10.0,10.0,7.92,84.0,0.11,3,11.0,1,1800.0,1,0,0,0,0,0,0,0,0,0,224500.0
960.3114,1.338,7.83,7.75,7.67,7.75,7.33,7.75,10.0,10.0,10.0,7.92,84.0,0.11,3,11.0,1,1800.0,1,0,0,0,0,0,0,0,0,0,224500.0
822.3942,1.21,8.08,8.25,8.0,8.08,7.92,7.92,10.0,10.0,10.0,8.149836065573771,86.25,0.118,0,0.4230769230769231,1,2000.0,1,0,0,0,0,0,0,0,0,0,27300.0
822.3942,1.21,8.08,8.25,8.0,8.08,7.92,7.92,10.0,10.0,10.0,8.149836065573771,86.25,0.118,0,0.4230769230769231,1,2000.0,1,0,0,0,0,0,0,0,0,0,27300.0
822.3942,1.21,7.67,8.17,8.0,8.33,8.0,8.0,10.0,10.0,10.0,8.149836065573771,86.17,0.116,0,0.4230769230769231,2,1950.0,1,0,0,0,0,0,0,0,0,0,27300.0
822.3942,1.21,7.67,8.17,8.0,8.33,8.0,8.0,10.0,10.0,10.0,8.149836065573771,86.17,0.116,0,0.4230769230769231,2,1950.0,1,0,0,0,0,0,0,0,0,0,27300.0
822.3942,1.21,7.67,7.83,7.83,8.0,8.0,8.0,10.0,10.0,10.0,8.149836065573771,85.33,0.099,0,0.4230769230769231,3,1950.0,0,0,0,0,1,0,0,0,0,0,27300.0
822.3942,1.21,7.67,7.83,7.83,8.0,8.0,8.0,10.0,10.0,10.0,8.149836065573771,85.33,0.099,0,0.4230769230769231,3,1950.0,0,0,0,0,1,0,0,0,0,0,27300.0
822.3942,1.21,8.0,8.08,8.0,8.0,7.67,7.75,10.0,10.0,10.0,8.149836065573771,85.33,0.123,0,0.4230769230769231,4,1300.0,1,0,0,0,0,0,0,0,0,0,27300.0
822.3942,1.21,8.0,8.08,8.0,8.0,7.67,7.75,10.0,10.0,10.0,8.149836065573771,85.33,0.123,0,0.4230769230769231,4,1300.0,1,0,0,0,0,0,0,0,0,0,27300.0
822.3942,1.21,7.92,7.75,7.83,8.17,8.0,7.75,10.0,10.0,10.0,8.149836065573771,85.25,0.094,0,0.4230769230769231,1,1700.0,0,0,0,0,1,0,0,0,0,0,27300.0
822.3942,1.21,7.92,7.75,7.83,8.17,8.0,7.75,10.0,10.0,10.0,8.149836065573771,85.25,0.094,0,0.4230769230769231,1,1700.0,0,0,0,0,1,0,0,0,0,0,27300.0
822.3942,1.21,7.92,7.83,7.75,7.92,7.58,7.67,10.0,10.0,10.0,8.149836065573771,84.5,0.109,0,0.4230769230769231,9,1943.0,0,0,0,0,1,0,0,0,0,0,27300.0
822.3942,1.21,7.92,7.83,7.75,7.92,7.58,7.67,10.0,10.0,10.0,8.149836065573771,84.5,0.109,0,0.4230769230769231,9,1943.0,0,0,0,0,1,0,0,0,0,0,27300.0
822.3942,1.21,7.83,7.75,7.58,7.92,8.0,7.5,10.0,10.0,10.0,8.149836065573771,84.33,0.11,0,0.4230769230769231,4,2361.0,1,0,0,0,0,0,0,0,0,0,27300.0
822.3942,1.21,7.83,7.75,7.58,7.92,8.0,7.5,10.0,10.0,10.0,8.149836065573771,84.33,0.11,0,0.4230769230769231,4,2361.0,1,0,0,0,0,0,0,0,0,0,27300.0
822.3942,1.21,8.0,7.75,7.5,7.67,7.67,7.67,10.0,10.0,10.0,8.149836065573771,84.0,0.113,1,0.4230769230769231,1,1800.0,0,0,0,0,1,0,0,0,0,0,27300.0
822.3942,1.21,8.0,7.75,7.5,7.67,7.67,7.67,10.0,10.0,10.0,8.149836065573771,84.0,0.113,1,0.4230769230769231,1,1800.0,0,0,0,0,1,0,0,0,0,0,27300.0
822.3942,1.21,7.83,7.67,7.5,7.92,7.5,7.67,10.0,10.0,10.0,8.149836065573771,83.83,0.12,0,0.4230769230769231,12,2000.0,0,0,0,0,1,0,0,0,0,0,27300.0
822.3942,1.21,7.83,7.67,7.5,7.92,7.5,7.67,10.0,10.0,10.0,8.149836065573771,83.83,0.12,0,0.4230769230769231,12,2000.0,0,0,0,0,1,0,0,0,0,0,27300.0
822.3942,1.21,7.42,7.42,7.42,8.0,7.92,7.67,10.0,10.0,10.0,8.149836065573771,83.5,0.104,0,0.4230769230769231,11,1700.0,0,0,0,0,1,0,0,0,0,0,27300.0
822.3942,1.21,7.42,7.42,7.42,8.0,7.92,7.67,10.0,10.0,10.0,8.149836065573771,83.5,0.104,0,0.4230769230769231,11,1700.0,0,0,0,0,1,0,0,0,0,0,27300.0
789.82904,1.167,8.17,8.08,7.92,8.17,7.75,7.92,10.0,10.0,10.0,8.149836065573771,86.08,0.113,0,0.4230769230769231,2,2000.0,0,0,0,0,1,0,0,0,0,0,248000.0
789.82904,1.167,8.17,8.08,7.92,8.17,7.75,7.92,10.0,10.0,10.0,8.149836065573771,86.08,0.113,0,0.4230769230769231,2,2000.0,0,0,0,0,1,0,0,0,0,0,248000.0
1045.1627,1.198,8.0,8.17,7.83,7.92,7.67,7.92,10.0,10.0,10.0,8.0,85.5,0.103,0,0.4230769230769231,5,1320.0,1,0,0,0,0,0,0,0,0,0,55371.43
1045.1627,1.198,7.83,7.92,7.83,7.83,7.67,7.75,10.0,10.0,10.0,7.83,84.67,0.105,0,0.4230769230769231,1,2000.0,0,0,0,0,1,0,0,0,0,0,55371.43
1045.1627,1.198,8.17,8.33,8.17,8.42,8.17,8.33,10.0,10.0,10.0,8.42,88.0,0.1,0,0.4230769230769231,11,1900.0,1,0,0,0,0,0,0,0,0,0,55371.43
1045.1627,1.198,8.08,8.42,8.17,8.42,8.33,8.25,10.0,10.0,10.0,8.25,87.92,0.099,0,0.4230769230769231,9,1900.0,1,0,0,0,0,0,0,0,0,0,55371.43
1045.1627,1.198,8.08,8.17,8.0,8.33,8.08,8.17,10.0,10.0,10.0,8.17,87.0,0.101,0,0.4230769230769231,3,2070.0,0,0,0,0,1,0,0,0,0,0,55371.43
1045.1627,1.198,8.0,8.17,8.0,8.25,8.0,8.08,10.0,10.0,10.0,8.0,86.5,0.104,0,0.4230769230769231,5,1802.5,1,0,0,0,0,0,0,0,0,0,55371.43
1045.1627,1.198,7.92,8.0,8.0,8.42,8.0,8.0,10.0,10.0,10.0,8.0,86.33,0.101,0,0.4230769230769231,15,1980.0,1,0,0,0,0,0,0,0,0,0,55371.43
1045.1627,1.198,8.0,8.17,8.0,8.08,8.0,8.0,10.0,10.0,10.0,8.0,86.25,0.1,0,0.4230769230769231,2,2070.0,1,0,0,0,0,0,0,0,0,0,55371.43
971.2179,1.2731818181818182,8.17,8.08,7.92,7.92,8.0,8.0,10.0,10.0,10.0,8.0,86.08,0.101,0,0.4230769230769231,3,1973.0,0,0,0,0,1,0,0,0,0,0,55371.43
1544.2444,0.732,7.83,8.08,7.67,8.0,7.75,7.67,10.0,10.0,10.0,8.0,85.0,0.04,0,0.0,1,1325.88,0,0,0,0,0,0,0,0,0,0,5619.05
1544.2444,0.732,7.5,7.67,7.75,7.67,7.92,7.92,10.0,10.0,10.0,7.92,84.33,0.04,1,0.0,1,1386.84,0,0,0,0,0,0,0,0,0,0,5619.05
1544.2444,0.732,7.08,7.0,6.83,7.33,7.25,7.0,10.0,10.0,10.0,7.08,79.58,0.17,1,0.0,19,1325.88,0,0,0,0,0,0,0,0,0,0,5619.05
1749.0828,0.555,7.83,8.0,8.0,8.17,7.83,8.0,10.0,10.0,10.0,8.0,85.83,0.12,0,0.0,3,1524.0,0,0,0,0,1,0,0,0,0,0,4689.66
1749.0828,0.555,7.83,8.0,8.0,8.17,7.83,8.0,10.0,10.0,10.0,8.0,85.83,0.12,0,0.0,3,1524.0,0,0,0,0,1,0,0,0,0,0,4689.66
